instance	Gamma	objval	objbound	gap	runtime
j2046_3	15	40.000	39.000	0.025	7200.018
j2046_4	15	42.000	42.000	0.000	779.617
j2046_5	15	36.000	36.000	0.000	208.768
j2046_6	15	45.000	45.000	0.000	973.407
j2046_7	15	37.000	35.000	0.054	7200.005
j2046_8	15	38.000	38.000	0.000	336.386
j2046_9	15	41.000	41.000	0.000	116.165
j2046_10	15	47.000	47.000	0.000	34.595
j2047_1	15	32.000	32.000	0.000	29.811
j2047_2	15	30.000	30.000	0.000	17.686
j2047_3	15	31.000	31.000	0.000	28.390
j2047_4	15	34.000	34.000	0.000	26.100
j2047_5	15	33.000	33.000	0.000	29.296
j2047_6	15	34.000	34.000	0.000	43.735
j2047_7	15	44.000	44.000	0.000	32.742
j2047_8	15	29.000	29.000	0.000	24.457
j2047_9	15	58.000	58.000	0.000	23.646
j2047_10	15	42.000	42.000	0.000	417.007
j2048_1	15	32.000	32.000	0.000	33.825
j2048_2	15	37.000	37.000	0.000	30.733
j2048_3	15	32.000	32.000	0.000	18.142
j2048_4	15	24.000	24.000	0.000	31.068
j2048_5	15	24.000	24.000	0.000	15.985
j2048_6	15	46.000	46.000	0.000	23.805
j2048_7	15	41.000	41.000	0.000	16.324
j2048_8	15	32.000	32.000	0.000	18.905
j2048_9	15	36.000	36.000	0.000	23.557
j2048_10	15	45.000	45.000	0.000	34.523
j2049_1	15	39.000	26.000	0.333	7200.005
j2049_2	15	57.000	47.000	0.175	7200.026
j2049_3	15	34.000	34.000	0.000	1213.528
j2049_4	15	62.000	42.000	0.323	7200.004
j2049_5	15	34.000	34.000	0.000	88.431
j2049_6	15	42.000	42.000	0.000	681.542
j2049_7	15	52.000	52.000	0.000	1357.592
j2049_8	15	34.000	34.000	0.000	776.912
j2049_9	15	32.000	32.000	0.000	1198.012
j2049_10	15	48.000	41.000	0.146	7200.011
j2050_1	15	44.000	44.000	0.000	96.553
j2050_2	15	35.000	35.000	0.000	23.073
j2050_3	15	36.000	36.000	0.000	26.361
j2050_4	15	27.000	27.000	0.000	69.664
j2050_5	15	46.000	46.000	0.000	15.539
j2050_6	15	34.000	34.000	0.000	46.254
j2050_7	15	24.000	24.000	0.000	32.142
j2050_8	15	38.000	38.000	0.000	22.260
j2050_9	15	44.000	44.000	0.000	33.244
j2050_10	15	45.000	45.000	0.000	33.427
j2051_1	15	28.000	28.000	0.000	31.263
j2051_2	15	40.000	40.000	0.000	33.752
j2051_3	15	27.000	27.000	0.000	28.317
j2051_4	15	34.000	34.000	0.000	44.574
j2051_5	15	44.000	44.000	0.000	23.468
j2051_6	15	34.000	34.000	0.000	22.135
j2051_7	15	29.000	29.000	0.000	4.484
j2051_8	15	39.000	39.000	0.000	26.208
j2051_9	15	35.000	35.000	0.000	24.903
j2051_10	15	33.000	33.000	0.000	27.745
j2052_1	15	29.000	29.000	0.000	28.477
j2052_2	15	36.000	36.000	0.000	25.075
j2052_3	15	38.000	38.000	0.000	23.356
j2052_4	15	33.000	33.000	0.000	22.461
j2052_5	15	33.000	33.000	0.000	21.085
j2052_6	15	31.000	31.000	0.000	25.668
j2052_7	15	39.000	39.000	0.000	23.364
j2052_8	15	44.000	44.000	0.000	10.895
j2052_9	15	29.000	29.000	0.000	16.646
j2052_10	15	40.000	40.000	0.000	16.299
j2053_1	15	43.000	32.000	0.256	7200.004
j2053_2	15	78.000	54.189	0.305	7200.006
j2053_3	15	58.000	39.000	0.328	7200.008
j2053_4	15	45.000	28.038	0.377	7200.015
j2053_5	15	46.000	34.114	0.258	7200.005
j2053_6	15	47.000	29.381	0.375	7200.055
j2053_7	15	53.000	45.000	0.151	7200.021
j2053_8	15	59.000	46.000	0.220	7200.046
j2053_9	15	50.000	38.000	0.240	7200.007
j2053_10	15	51.000	42.000	0.176	7200.005
j2054_1	15	44.000	44.000	0.000	30.234
j2054_2	15	31.000	31.000	0.000	430.879
j2054_3	15	38.000	38.000	0.000	718.892
j2054_4	15	44.000	44.000	0.000	366.126
j2054_5	15	37.000	37.000	0.000	165.533
j2054_6	15	49.000	44.000	0.102	7200.005
j2054_7	15	39.000	39.000	0.000	86.344
j2054_8	15	38.000	35.000	0.079	7200.009
j2054_9	15	40.000	40.000	0.000	82.048
j2054_10	15	31.000	31.000	0.000	418.904
j2055_1	15	38.000	38.000	0.000	34.081
j2055_2	15	32.000	32.000	0.000	114.575
j2055_3	15	39.000	39.000	0.000	37.711
j2055_4	15	40.000	40.000	0.000	30.792
j2055_5	15	30.000	30.000	0.000	33.511
j2055_6	15	41.000	41.000	0.000	36.892
j2055_7	15	39.000	39.000	0.000	24.962
j2055_8	15	37.000	37.000	0.000	39.630
j2055_9	15	30.000	30.000	0.000	23.893
j2055_10	15	44.000	44.000	0.000	24.764
j2056_1	15	38.000	38.000	0.000	27.486
j2056_2	15	44.000	44.000	0.000	21.847
j2056_3	15	38.000	38.000	0.000	20.572
j2056_4	15	35.000	35.000	0.000	26.867
j2056_5	15	31.000	31.000	0.000	28.358
j2056_6	15	33.000	33.000	0.000	21.453
j2056_7	15	38.000	38.000	0.000	22.927
j2056_8	15	40.000	40.000	0.000	18.345
j2056_9	15	36.000	36.000	0.000	16.533
j2056_10	15	32.000	32.000	0.000	20.241
j2057_1	15	33.000	33.000	0.000	2104.640
j2057_2	15	31.000	31.000	0.000	145.637
j2057_3	15	32.000	32.000	0.000	391.027
j2057_4	15	57.000	57.000	0.000	3143.504
j2057_5	15	36.000	36.000	0.000	526.036
j2057_6	15	30.000	30.000	0.000	423.847
j2057_7	15	41.000	41.000	0.000	1079.827
j2057_8	15	53.000	51.000	0.038	7200.004
j2057_9	15	45.000	45.000	0.000	1334.444
j2057_10	15	56.000	56.000	0.000	613.679
j2058_1	15	60.000	60.000	0.000	29.283
j2058_2	15	40.000	40.000	0.000	19.890
j2058_3	15	46.000	46.000	0.000	25.072
j2058_4	15	35.000	35.000	0.000	25.201
j2058_5	15	31.000	31.000	0.000	104.845
j2058_6	15	30.000	30.000	0.000	25.940
j2058_7	15	45.000	45.000	0.000	38.434
j2058_8	15	43.000	43.000	0.000	89.206
j2058_9	15	24.000	24.000	0.000	25.887
j2058_10	15	36.000	36.000	0.000	30.637
j2059_1	15	41.000	41.000	0.000	28.151
j2059_2	15	40.000	40.000	0.000	21.703
j2059_3	15	39.000	39.000	0.000	22.883
j2059_4	15	33.000	33.000	0.000	17.298
j2059_5	15	47.000	47.000	0.000	24.116
j2059_6	15	52.000	52.000	0.000	19.209
j2059_7	15	29.000	29.000	0.000	20.666
j2059_8	15	35.000	35.000	0.000	26.218
j2059_9	15	43.000	43.000	0.000	24.819
j2059_10	15	42.000	42.000	0.000	13.591
j2060_1	15	28.000	28.000	0.000	19.401
j2060_2	15	34.000	34.000	0.000	20.368
j2060_3	15	37.000	37.000	0.000	19.586
j2060_4	15	38.000	38.000	0.000	17.289
j2060_5	15	33.000	33.000	0.000	18.219
j2060_6	15	36.000	36.000	0.000	30.132
j2060_7	15	45.000	45.000	0.000	21.227
j2060_8	15	25.000	25.000	0.000	18.977
j2060_9	15	31.000	31.000	0.000	22.355
j2060_10	15	48.000	48.000	0.000	11.898
j2061_1	15	60.000	47.119	0.215	7200.004
j2061_2	15	56.000	45.000	0.196	7200.005
j2061_3	15	48.000	36.000	0.250	7200.010
j2061_4	15	41.000	33.000	0.195	7200.024
j2061_5	15	37.000	28.000	0.243	7200.004
j2061_6	15	53.000	37.000	0.302	7200.026
j2061_7	15	58.000	41.189	0.290	7200.020
j2061_8	15	51.000	37.000	0.275	7200.004
j2061_9	15	50.000	40.000	0.200	7200.006
j2061_10	15	47.000	34.000	0.277	7200.003
j2062_1	15	45.000	45.000	0.000	1053.452
j2062_2	15	42.000	42.000	0.000	3563.707
j2062_3	15	51.000	49.000	0.039	7200.019
j2062_4	15	35.000	35.000	0.000	4381.144
j2062_5	15	30.000	30.000	0.000	806.205
j2062_6	15	28.000	28.000	0.000	46.926
j2062_7	15	36.000	36.000	0.000	216.337
j2062_8	15	28.000	28.000	0.000	134.661
j2062_9	15	35.000	35.000	0.000	4225.023
j2062_10	15	40.000	40.000	0.000	220.797
j2063_1	15	43.000	43.000	0.000	35.820
j2063_2	15	40.000	40.000	0.000	71.660
j2063_3	15	48.000	48.000	0.000	23.102
j2063_4	15	43.000	43.000	0.000	23.857
j2063_5	15	54.000	54.000	0.000	60.005
j2063_6	15	45.000	45.000	0.000	17.697
j2063_7	15	57.000	57.000	0.000	43.041
j2063_8	15	34.000	34.000	0.000	16.520
j2063_9	15	31.000	31.000	0.000	181.642
j2063_10	15	22.000	22.000	0.000	40.541
j2064_1	15	32.000	32.000	0.000	16.658
j2064_2	15	37.000	37.000	0.000	25.095
j2064_3	15	37.000	37.000	0.000	26.152
j2064_4	15	28.000	28.000	0.000	29.939
j2064_5	15	41.000	41.000	0.000	21.000
j2064_6	15	30.000	30.000	0.000	20.614
j2064_7	15	29.000	29.000	0.000	23.043
j2064_8	15	56.000	56.000	0.000	27.981
j2064_9	15	28.000	28.000	0.000	18.339
j2064_10	15	34.000	34.000	0.000	23.933
