instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j108_8	0	14.000	14.000	0.000	1	0.797	0.907
j108_10	0	23.000	23.000	0.000	1	1.452	1.561
j1010_1	0	17.000	17.000	0.000	1	0.245	0.353
j1010_2	0	22.000	22.000	0.000	1	0.343	0.452
j1010_3	0	21.000	21.000	0.000	1	0.180	0.288
j1010_4	0	15.000	15.000	0.000	1	0.210	0.318
j1010_5	0	22.000	22.000	0.000	1	0.302	0.427
j1010_6	0	13.000	13.000	0.000	1	0.635	0.745
j1010_7	0	13.000	13.000	0.000	1	0.213	0.331
j1010_8	0	11.000	11.000	0.000	1	0.431	0.548
j1010_9	0	10.000	10.000	0.000	1	0.193	0.309
j1010_10	0	13.000	13.000	0.000	1	0.360	0.488
j1011_1	0	20.000	20.000	0.000	1	0.179	0.289
j1011_2	0	11.000	11.000	0.000	1	0.153	0.264
j1011_3	0	12.000	12.000	0.000	1	0.235	0.348
j1011_4	0	23.000	23.000	0.000	1	0.293	0.416
j1011_5	0	15.000	15.000	0.000	1	0.230	0.340
j1011_6	0	15.000	15.000	0.000	1	0.141	0.250
j1011_7	0	11.000	11.000	0.000	1	0.264	0.380
j1011_8	0	14.000	14.000	0.000	1	0.193	0.324
j1011_9	0	16.000	16.000	0.000	1	0.281	0.391
j1011_10	0	21.000	21.000	0.000	1	0.252	0.364
j1012_1	0	15.000	15.000	0.000	1	0.191	0.304
j1012_2	0	15.000	15.000	0.000	1	0.432	0.538
j1012_3	0	16.000	16.000	0.000	1	0.253	0.372
j1012_4	0	17.000	17.000	0.000	1	0.228	0.339
j1012_5	0	13.000	13.000	0.000	1	0.360	0.473
j1012_6	0	22.000	22.000	0.000	1	0.404	0.532
j1012_7	0	12.000	12.000	0.000	1	0.239	0.360
j1012_8	0	19.000	19.000	0.000	1	0.179	0.293
j1012_9	0	21.000	21.000	0.000	1	0.179	0.290
j1012_10	0	9.000	9.000	0.000	1	0.160	0.271
j1013_1	0	16.000	16.000	0.000	1	0.149	0.260
j1013_2	0	17.000	17.000	0.000	1	0.239	0.353
j1013_3	0	17.000	17.000	0.000	1	0.268	0.401
j1013_4	0	19.000	19.000	0.000	1	0.230	0.340
j1013_5	0	11.000	11.000	0.000	1	0.329	0.452
j1013_6	0	18.000	18.000	0.000	1	0.639	0.778
j1013_7	0	13.000	13.000	0.000	1	0.200	0.312
j1013_8	0	10.000	10.000	0.000	1	0.218	0.336
j1013_9	0	15.000	15.000	0.000	1	0.225	0.337
j1013_10	0	13.000	13.000	0.000	1	0.308	0.419
j1014_1	0	13.000	13.000	0.000	1	0.219	0.344
j1014_2	0	14.000	14.000	0.000	1	0.248	0.360
j1014_3	0	18.000	18.000	0.000	1	0.427	0.539
j1014_4	0	17.000	17.000	0.000	1	0.285	0.398
j1014_5	0	19.000	19.000	0.000	1	0.269	0.384
j1014_6	0	14.000	14.000	0.000	1	0.511	0.619
j1014_7	0	15.000	15.000	0.000	1	0.221	0.333
j1014_8	0	19.000	19.000	0.000	1	0.225	0.337
j1014_9	0	20.000	20.000	0.000	1	0.320	0.451
j1014_10	0	9.000	9.000	0.000	1	0.310	0.431
j1015_1	0	12.000	12.000	0.000	1	0.326	0.446
j1015_2	0	25.000	25.000	0.000	1	0.499	0.618
j1015_3	0	15.000	15.000	0.000	1	0.247	0.362
j1015_4	0	11.000	11.000	0.000	1	0.233	0.343
j1015_5	0	7.000	7.000	0.000	1	0.221	0.332
j1015_6	0	19.000	19.000	0.000	1	0.616	0.731
j1015_7	0	8.000	8.000	0.000	1	0.211	0.328
j1015_8	0	10.000	10.000	0.000	1	0.246	0.356
j1015_9	0	14.000	14.000	0.000	1	0.324	0.438
j1015_10	0	18.000	18.000	0.000	1	0.172	0.287
j1016_1	0	13.000	13.000	0.000	1	0.161	0.272
j1016_2	0	17.000	17.000	0.000	1	0.432	0.543
j1016_3	0	12.000	12.000	0.000	1	0.169	0.285
j1016_4	0	21.000	21.000	0.000	1	0.272	0.404
j1016_5	0	25.000	25.000	0.000	1	0.303	0.416
j1016_6	0	21.000	21.000	0.000	1	0.847	0.963
j1016_7	0	12.000	12.000	0.000	1	0.277	0.389
j1016_8	0	9.000	9.000	0.000	1	0.442	0.552
j1016_9	0	16.000	16.000	0.000	1	0.239	0.347
j1016_10	0	26.000	26.000	0.000	1	0.270	0.379
j1018_1	0	14.000	14.000	0.000	1	0.305	0.414
j1018_2	0	15.000	15.000	0.000	1	0.451	0.579
j1018_3	0	16.000	16.000	0.000	1	0.234	0.346
j1018_4	0	18.000	18.000	0.000	1	0.240	0.358
j1018_5	0	13.000	13.000	0.000	1	0.197	0.311
j1018_6	0	15.000	15.000	0.000	1	0.160	0.287
j1018_7	0	12.000	12.000	0.000	1	0.166	0.285
j1018_8	0	16.000	16.000	0.000	1	0.169	0.274
j1018_9	0	13.000	13.000	0.000	1	0.183	0.291
j1018_10	0	14.000	14.000	0.000	1	0.170	0.297
j1019_1	0	13.000	13.000	0.000	1	0.207	0.320
j1019_2	0	15.000	15.000	0.000	1	0.155	0.261
j1019_3	0	16.000	16.000	0.000	1	0.470	0.579
j1019_4	0	15.000	15.000	0.000	1	0.236	0.349
j1019_5	0	13.000	13.000	0.000	1	0.171	0.284
j1019_6	0	17.000	17.000	0.000	1	0.202	0.317
j1019_7	0	14.000	14.000	0.000	1	0.272	0.410
j1019_8	0	15.000	15.000	0.000	1	0.177	0.283
j1019_9	0	12.000	12.000	0.000	1	0.389	0.496
j1019_10	0	11.000	11.000	0.000	1	0.196	0.304
j1020_1	0	12.000	12.000	0.000	1	0.181	0.292
j1020_2	0	18.000	18.000	0.000	1	0.298	0.408
j1020_3	0	21.000	21.000	0.000	1	0.246	0.358
j1020_4	0	17.000	17.000	0.000	1	0.261	0.370
j1020_5	0	12.000	12.000	0.000	1	0.229	0.360
j1020_6	0	20.000	20.000	0.000	1	0.264	0.372
j1020_8	0	12.000	12.000	0.000	1	0.162	0.272
j1020_9	0	9.000	9.000	0.000	1	0.241	0.346
j1020_10	0	10.000	10.000	0.000	1	0.224	0.336
j1021_1	0	17.000	17.000	0.000	1	0.191	0.304
j1021_2	0	13.000	13.000	0.000	1	0.208	0.314
j1021_3	0	26.000	26.000	0.000	1	0.244	0.351
j1021_4	0	12.000	12.000	0.000	1	0.214	0.346
j1021_5	0	23.000	23.000	0.000	1	0.258	0.375
j1021_6	0	14.000	14.000	0.000	1	0.205	0.316
j1021_7	0	11.000	11.000	0.000	1	0.226	0.335
j1021_8	0	12.000	12.000	0.000	1	0.216	0.329
j1021_9	0	12.000	12.000	0.000	1	0.609	0.717
j1021_10	0	16.000	16.000	0.000	1	0.245	0.361
j1022_1	0	18.000	18.000	0.000	1	0.306	0.418
j1022_2	0	10.000	10.000	0.000	1	0.225	0.332
